user_id,signup_date,user_persona,subscription_plan,last_login_date,is_active,signup_month,days_since_signup,days_since_last_login,quizzes_created,tenure_days,segment,estimated_rev
QF1427,2024-04-18 09:45:28,K-12 Tutor,Basic,14-08-2024,True,2024-06,66,17,5.0,403.0,2,26.28682806093442
QF1428,2024-02-13 04:11:44,Content Creator,Free,23-08-2024,False,2024-06,66,3,1.0,612.0,2,15.74404872557082
QF1429,2024-01-08 00:00:00,High School Teacher,Free,20-08-2024,False,2024-06,65,14,0.0,658.0,1,15.627360744218517
QF1430,2024-03-28 09:27:17,K-12 Tutor,Free,29-08-2024,True,2024-06,65,2,1.0,520.0,2,8.874856555294086
QF1431,2024-01-23 07:01:43,K-12 Tutor,Enterprise,16-08-2024,False,2024-06,65,22,13.0,342.0,0,29.00122192627477
QF1432,2024-09-30 08:34:50,Corporate Trainer,Free,22-08-2024,True,2024-06,65,9,2.0,653.0,2,8.581736574677828
QF1433,2024-07-03 23:16:04,Language Instructor,Free,11-08-2024,False,2024-06,64,5,2.0,473.0,2,11.996997612916749
QF1434,2024-09-01 02:24:54,Corporate Trainer,Pro,14-08-2024,False,2024-06,64,18,5.0,448.0,2,27.05816678032061
QF1435,2024-02-19 13:27:11,Language Instructor,Free,20-08-2024,True,2024-06,64,11,0.0,538.0,2,18.143025231774725
QF1436,2024-01-02 00:00:00,University Professor,Free,26-08-2024,False,2024-06,64,30,3.0,664.0,1,22.78990081892311
QF1437,2024-01-12 00:00:00,Content Creator,Free,22-08-2024,False,2024-06,64,8,1.0,654.0,1,20.2789312471663
QF1438,2024-08-31 10:25:56,High School Teacher,Pro,13-08-2024,False,2024-06,64,29,3.0,607.0,2,21.46638799552136
QF1439,2024-06-03 17:02:46,High School Teacher,Free,27-08-2024,False,2024-06,63,11,3.0,460.0,2,21.692232426489216
QF1440,2024-05-08 00:00:00,Content Creator,Free,19-08-2024,False,2024-06,63,27,1.0,537.0,1,15.775262952608303
QF1441,2024-01-03 17:06:34,Corporate Trainer,Pro,18-08-2024,True,2024-06,63,13,7.0,450.0,2,30.89995804321893
QF1442,2024-03-22 18:34:50,Corporate Trainer,Free,14-08-2024,False,2024-06,63,25,1.0,657.0,2,15.196708939549865
QF1443,2024-02-10 11:48:34,High School Teacher,Free,06-08-2024,False,2024-06,63,11,1.0,556.0,2,11.299143691304824
QF1444,2024-03-03 00:00:00,High School Teacher,Enterprise,04-08-2024,True,2024-06,63,27,13.0,603.0,0,32.25023335392185
QF1445,2024-06-23 09:17:29,HR Professional,Enterprise,06-08-2024,True,2024-06,63,25,10.0,493.0,0,15.309402965495568
QF1446,2024-10-04 02:33:04,University Professor,Basic,25-08-2024,True,2024-06,63,6,8.0,352.0,2,13.125419657472337
QF1447,2024-06-14 20:25:42,Content Creator,Basic,28-08-2024,True,2024-06,62,3,3.0,478.0,2,17.183517652120777
QF1448,2024-03-26 01:19:25,Corporate Trainer,Basic,18-08-2024,True,2024-06,62,13,3.0,478.0,2,22.611047202078087
QF1449,2024-07-03 00:00:00,High School Teacher,Free,21-08-2024,True,2024-06,62,10,2.0,481.0,1,24.547421562084637
QF1450,2024-06-13 04:52:40,High School Teacher,Basic,09-08-2024,False,2024-06,62,3,1.0,598.0,2,18.869568854117187
QF1451,2024-07-01 00:00:00,Content Creator,Free,10-08-2024,True,2024-07,61,21,1.0,483.0,1,8.33740219722972
QF1452,2024-07-01 00:00:00,Corporate Trainer,Basic,20-08-2024,True,2024-07,61,11,1.0,483.0,1,13.767305348133196
QF1453,2024-07-01 00:00:00,Content Creator,Free,13-08-2024,False,2024-07,61,21,4.0,483.0,1,9.298636529904286
QF1454,2024-07-01 00:00:00,Language Instructor,Free,18-08-2024,False,2024-07,61,13,1.0,483.0,1,16.267761947434266
QF1455,2024-07-01 00:00:00,High School Teacher,Free,25-08-2024,False,2024-07,61,20,1.0,483.0,1,21.153520048726087
QF1456,2024-07-01 00:00:00,University Professor,Basic,26-08-2024,False,2024-07,61,27,3.0,483.0,1,16.017347125853995
QF1457,2024-07-01 00:00:00,HR Professional,Enterprise,16-08-2024,True,2024-07,61,15,13.0,483.0,0,34.869451280340556
QF1458,2024-07-02 00:00:00,K-12 Tutor,Basic,25-08-2024,False,2024-07,60,16,6.0,482.0,1,24.42635602454706
QF1459,2024-07-02 00:00:00,High School Teacher,Basic,19-08-2024,True,2024-07,60,12,3.0,482.0,1,21.024341538464046
QF1460,2024-07-02 00:00:00,High School Teacher,Free,12-08-2024,False,2024-07,60,15,2.0,482.0,1,20.958089776987247
QF1461,2024-07-03 00:00:00,Language Instructor,Basic,16-08-2024,False,2024-07,59,13,3.0,481.0,1,20.961955897928426
QF1462,2024-07-03 00:00:00,HR Professional,Enterprise,14-08-2024,True,2024-07,59,17,13.0,481.0,0,31.729605511559704
QF1463,2024-07-03 00:00:00,High School Teacher,Free,25-08-2024,False,2024-07,59,4,3.0,481.0,1,7.851601288619192
QF1464,2024-07-03 00:00:00,STEM Educator,Free,09-08-2024,False,2024-07,59,9,1.0,481.0,1,6.208248678298181
QF1465,2024-07-03 00:00:00,Corporate Trainer,Basic,14-08-2024,True,2024-07,59,17,2.0,481.0,1,20.907942815315273
QF1466,2024-07-03 00:00:00,HR Professional,Pro,13-08-2024,False,2024-07,59,4,6.0,481.0,1,23.544762594612592
QF1467,2024-07-03 00:00:00,Content Creator,Basic,25-08-2024,True,2024-07,59,6,3.0,481.0,1,26.221899450106797
QF1468,2024-07-04 00:00:00,K-12 Tutor,Basic,09-08-2024,False,2024-07,58,13,1.0,480.0,1,10.587225539731294
QF1469,2024-07-04 00:00:00,High School Teacher,Free,12-08-2024,False,2024-07,58,14,1.0,480.0,1,16.807624135424454
QF1470,2024-07-04 00:00:00,Corporate Trainer,Basic,08-08-2024,False,2024-07,58,17,1.0,480.0,1,16.007794925289172
QF1471,2024-07-04 00:00:00,Corporate Trainer,Basic,15-08-2024,True,2024-07,58,16,1.0,480.0,1,8.627475440022371
QF1472,2024-07-04 00:00:00,High School Teacher,Free,27-08-2024,False,2024-07,58,16,1.0,480.0,1,7.375828242037276
QF1473,2024-07-04 00:00:00,Language Instructor,Pro,10-08-2024,True,2024-07,58,21,5.0,480.0,1,9.523300866885855
QF1474,2024-07-05 00:00:00,High School Teacher,Free,07-08-2024,False,2024-07,57,16,1.0,479.0,1,9.185637199549667
QF1475,2024-07-05 00:00:00,University Professor,Enterprise,05-08-2024,True,2024-07,57,26,8.0,479.0,0,19.86730306436689
QF1476,2024-07-05 00:00:00,Corporate Trainer,Free,09-08-2024,False,2024-07,57,8,0.0,479.0,1,8.523614644387365
QF1477,2024-07-05 00:00:00,K-12 Tutor,Basic,11-08-2024,True,2024-07,57,20,5.0,479.0,1,21.654751324666144
QF1478,2024-07-05 00:00:00,High School Teacher,Enterprise,15-08-2024,True,2024-07,57,16,11.0,479.0,0,32.38511784168532
QF1479,2024-07-06 00:00:00,University Professor,Basic,24-08-2024,True,2024-07,56,7,2.0,478.0,1,20.159389656759643
QF1480,2024-07-06 00:00:00,University Professor,Basic,26-08-2024,False,2024-07,56,4,3.0,478.0,1,9.82411683832576
QF1481,2024-07-06 00:00:00,Content Creator,Free,01-08-2024,False,2024-07,56,2,4.0,478.0,1,19.387352975982246
QF1482,2024-07-06 00:00:00,K-12 Tutor,Free,04-08-2024,False,2024-07,56,13,1.0,478.0,1,10.494677113716197
QF1483,2024-07-06 00:00:00,STEM Educator,Free,17-08-2024,False,2024-07,56,26,2.0,478.0,1,23.152262790553525
QF1484,2024-07-06 00:00:00,High School Teacher,Pro,26-08-2024,True,2024-07,56,5,3.0,478.0,1,21.42736277127426
QF1485,2024-07-06 00:00:00,Corporate Trainer,Basic,13-08-2024,True,2024-07,56,18,9.0,478.0,0,19.904491848035597
QF1486,2024-07-07 00:00:00,University Professor,Pro,19-08-2024,False,2024-07,55,27,2.0,477.0,1,18.378628320969533
QF1487,2024-07-08 00:00:00,K-12 Tutor,Basic,03-09-2024,True,2024-07,54,30,2.0,476.0,1,11.325227510411162
QF1488,2024-07-08 00:00:00,High School Teacher,Basic,12-08-2024,True,2024-07,54,19,6.0,476.0,1,27.15741656357396
QF1489,2024-07-08 00:00:00,High School Teacher,Basic,11-08-2024,True,2024-07,54,20,7.0,476.0,1,27.96626136731637
QF1490,2024-07-09 00:00:00,Language Instructor,Basic,13-09-2024,True,2024-07,53,16,2.0,475.0,1,6.861533734645397
QF1491,2024-07-09 00:00:00,University Professor,Basic,30-09-2024,False,2024-07,53,21,1.0,475.0,1,15.64924631584604
QF1492,2024-07-09 00:00:00,Corporate Trainer,Free,30-09-2024,False,2024-07,53,15,1.0,475.0,1,11.351123259722016
QF1493,2024-07-09 00:00:00,K-12 Tutor,Basic,10-09-2024,True,2024-07,53,2,1.0,475.0,1,10.954568232698854
QF1494,2024-07-09 00:00:00,Language Instructor,Enterprise,26-09-2024,True,2024-07,53,15,14.0,475.0,0,19.398623338168754
QF1495,2024-07-09 00:00:00,HR Professional,Free,20-09-2024,False,2024-07,53,4,2.0,475.0,1,15.704452621997543
QF1496,2024-07-09 00:00:00,High School Teacher,Pro,21-09-2024,True,2024-07,53,10,7.0,475.0,1,18.352900251949393
QF1497,2024-07-09 00:00:00,High School Teacher,Pro,16-09-2024,True,2024-07,53,2,5.0,475.0,1,22.030498941485632
QF1498,2024-07-09 00:00:00,Corporate Trainer,Free,20-09-2024,True,2024-07,53,24,2.0,475.0,1,24.631056316428097
QF1499,2024-07-09 00:00:00,High School Teacher,Basic,04-10-2024,True,2024-07,53,28,2.0,475.0,1,24.054888749666784
QF1500,2024-07-09 00:00:00,University Professor,Free,27-09-2024,False,2024-07,53,25,1.0,475.0,1,12.64811524777691
QF1501,2024-07-10 00:00:00,STEM Educator,Free,18-10-2024,False,2024-07,52,24,1.0,474.0,1,9.38661311201491
QF1502,2024-07-10 00:00:00,Corporate Trainer,Free,19-10-2024,False,2024-07,52,3,2.0,474.0,1,12.157319180713296
QF1503,2024-07-10 00:00:00,HR Professional,Pro,15-10-2024,False,2024-07,52,9,5.0,474.0,1,16.227555645541464
QF1504,2024-07-10 00:00:00,K-12 Tutor,Pro,15-10-2024,True,2024-07,52,28,4.0,474.0,1,14.491504990512608
QF1505,2024-07-10 00:00:00,Corporate Trainer,Basic,14-10-2024,False,2024-07,52,24,1.0,474.0,1,22.91328835113114
QF1506,2024-07-10 00:00:00,HR Professional,Enterprise,31-10-2024,True,2024-07,52,22,4.0,474.0,1,9.374883289592082
QF1507,2024-07-10 00:00:00,High School Teacher,Basic,23-10-2024,False,2024-07,52,5,3.0,474.0,1,15.090725387999978
QF1508,2024-07-10 00:00:00,University Professor,Free,15-10-2024,False,2024-07,52,22,2.0,474.0,1,10.614563022029916
QF1509,2024-07-10 00:00:00,K-12 Tutor,Basic,24-10-2024,False,2024-07,52,23,11.0,474.0,0,30.66666701747962
QF1510,2024-07-11 00:00:00,Language Instructor,Free,14-11-2024,True,2024-07,51,24,4.0,473.0,1,17.67406396405908
QF1511,2024-07-11 00:00:00,Language Instructor,Free,16-11-2024,True,2024-07,51,13,2.0,473.0,1,16.11428697305422
QF1512,2024-07-11 00:00:00,High School Teacher,Basic,19-11-2024,True,2024-07,51,16,2.0,473.0,1,16.601275148118884
QF1513,2024-07-11 00:00:00,STEM Educator,Free,23-11-2024,True,2024-07,51,16,1.0,473.0,1,10.918092560169258
QF1514,2024-07-11 00:00:00,K-12 Tutor,Free,02-12-2024,False,2024-07,51,16,2.0,473.0,1,23.51226428916675
QF1515,2024-07-11 00:00:00,Corporate Trainer,Basic,06-12-2024,True,2024-07,51,5,1.0,473.0,1,15.873181913796696
QF1516,2024-07-11 00:00:00,High School Teacher,Free,15-11-2024,False,2024-07,51,7,1.0,473.0,1,10.083260947895376
QF1517,2024-07-12 00:00:00,Language Instructor,Pro,23-12-2024,False,2024-07,50,9,5.0,472.0,1,14.041703679524842
QF1518,2024-07-12 00:00:00,High School Teacher,Free,30-12-2024,False,2024-07,50,2,1.0,472.0,1,16.232890050092124
QF1519,2024-07-12 00:00:00,Corporate Trainer,Basic,13-12-2024,False,2024-07,50,12,1.0,472.0,1,12.53367178088086
QF1520,2024-07-12 00:00:00,High School Teacher,Free,21-12-2024,False,2024-07,50,23,0.0,472.0,1,8.849057753770033
QF1521,2024-07-12 00:00:00,University Professor,Pro,17-12-2024,True,2024-07,50,1,6.0,472.0,1,12.629238011155225
QF1522,2024-07-12 00:00:00,K-12 Tutor,Basic,25-12-2024,True,2024-07,50,8,1.0,472.0,1,11.713111869911527
QF1523,2024-07-12 00:00:00,Corporate Trainer,Enterprise,25-12-2024,False,2024-07,50,27,17.0,472.0,0,28.339373117999216
QF1524,2024-07-12 00:00:00,Content Creator,Free,25-12-2024,True,2024-07,50,22,0.0,472.0,1,15.965633157073144
QF1525,2024-03-25 10:11:22,Corporate Trainer,Free,22-08-2024,True,2024-07,49,9,1.0,364.0,2,24.293939542826852
QF1526,2024-03-18 08:30:08,University Professor,Free,19-08-2024,False,2024-07,49,18,1.0,345.0,2,10.79543939019601
QF1527,2024-07-21 00:05:32,High School Teacher,Basic,19-08-2024,True,2024-07,49,12,2.0,340.0,2,21.24079967532556
QF1528,2024-06-30 15:09:37,University Professor,Free,15-08-2024,False,2024-07,49,21,1.0,376.0,2,20.669302910746698
QF1529,2024-11-04 00:00:00,High School Teacher,Basic,05-08-2024,False,2024-07,49,6,6.0,357.0,1,13.483319135762038
QF1530,2024-06-23 03:18:17,STEM Educator,Free,02-08-2024,False,2024-07,49,16,2.0,366.0,2,18.9457457343926
QF1531,2024-05-02 11:21:45,Corporate Trainer,Pro,30-08-2024,False,2024-07,49,13,4.0,531.0,2,9.763802405949063
QF1532,2024-08-01 20:02:05,University Professor,Basic,08-08-2024,True,2024-07,49,23,2.0,503.0,2,11.831498959188652
QF1533,2024-05-04 03:56:49,High School Teacher,Basic,09-08-2024,False,2024-07,49,20,4.0,613.0,2,15.357120942705176
QF1534,2024-10-03 23:43:42,STEM Educator,Enterprise,01-08-2024,True,2024-07,49,30,13.0,401.0,0,20.41267066966652
QF1535,2024-10-06 16:09:56,High School Teacher,Free,13-08-2024,False,2024-07,49,28,1.0,601.0,2,19.498538957315017
QF1536,2024-04-09 00:00:00,STEM Educator,Free,07-08-2024,False,2024-07,48,4,1.0,566.0,1,21.82071632970548
QF1537,2024-02-27 04:29:27,High School Teacher,Pro,02-08-2024,True,2024-07,48,29,5.0,653.0,2,24.612932664981216
QF1538,2024-12-11 00:00:00,High School Teacher,Free,29-08-2024,True,2024-07,48,2,3.0,320.0,1,15.599963753186156
QF1539,2024-02-07 00:00:00,K-12 Tutor,Pro,26-08-2024,False,2024-07,48,3,4.0,628.0,1,22.645553943291986
QF1540,2024-01-03 00:00:00,High School Teacher,Free,15-08-2024,False,2024-07,48,27,1.0,663.0,1,13.444982262140838
QF1541,2024-06-25 01:11:37,HR Professional,Free,23-08-2024,False,2024-07,48,4,1.0,399.0,2,21.48936316255155
QF1542,2024-01-16 12:39:14,Language Instructor,Free,13-08-2024,True,2024-07,48,18,1.0,585.0,2,9.141036447538255
QF1543,2024-02-17 20:39:04,K-12 Tutor,Free,16-08-2024,False,2024-07,47,24,1.0,366.0,2,13.929904311985611
QF1544,2024-12-02 11:14:04,High School Teacher,Free,20-08-2024,True,2024-07,47,11,1.0,490.0,2,18.29643991490032
QF1545,2024-08-15 23:36:23,University Professor,Free,04-08-2024,False,2024-07,47,23,1.0,459.0,2,19.714647201946118
QF1546,2024-06-06 00:00:00,Corporate Trainer,Free,23-08-2024,False,2024-07,47,1,2.0,508.0,1,20.9178955014164
QF1547,2024-12-10 00:00:00,STEM Educator,Free,16-08-2024,False,2024-07,47,2,1.0,321.0,1,12.855630602806169
QF1548,2024-06-30 12:01:28,High School Teacher,Pro,13-08-2024,True,2024-07,47,18,18.0,397.0,0,31.219210805935305
QF1549,2024-06-28 16:47:53,Content Creator,Free,15-08-2024,False,2024-07,47,6,1.0,598.0,2,19.308990874533844
QF1550,2024-06-21 22:37:14,University Professor,Basic,14-08-2024,False,2024-07,46,14,2.0,556.0,2,6.7348155054137555
QF1551,2024-01-10 14:50:11,Corporate Trainer,Pro,14-08-2024,True,2024-07,46,17,2.0,456.0,2,16.143594746343545
QF1552,2024-10-11 00:00:00,Language Instructor,Basic,14-08-2024,True,2024-07,46,17,3.0,381.0,1,10.877582907072153
QF1553,2024-03-08 00:00:00,K-12 Tutor,Free,24-08-2024,True,2024-07,46,7,1.0,598.0,1,22.038770847080553
QF1554,2024-11-17 17:31:17,Content Creator,Basic,20-08-2024,True,2024-07,46,11,2.0,531.0,2,22.2811592132242
QF1555,2024-07-18 17:01:39,High School Teacher,Free,22-08-2024,False,2024-07,46,19,0.0,393.0,2,9.343790571923439
QF1556,2024-12-11 00:00:00,STEM Educator,Free,22-08-2024,False,2024-07,46,17,1.0,320.0,1,8.871990906354213
QF1557,2024-06-16 04:15:07,Content Creator,Basic,10-08-2024,True,2024-07,46,21,9.0,456.0,0,20.710815438959912
QF1558,2024-04-10 19:43:02,HR Professional,Basic,02-08-2024,True,2024-07,46,29,3.0,498.0,2,20.974336465119094
QF1559,2024-09-07 00:00:00,High School Teacher,Basic,18-08-2024,False,2024-07,45,2,5.0,415.0,1,22.811443422322803
QF1560,2024-12-03 00:00:00,Corporate Trainer,Pro,03-08-2024,True,2024-07,45,28,7.0,328.0,1,30.430978651713758
QF1561,2024-06-08 22:39:12,STEM Educator,Basic,01-08-2024,True,2024-07,45,30,1.0,473.0,2,20.422244888591553
QF1562,2024-10-07 05:06:51,Corporate Trainer,Basic,18-08-2024,True,2024-07,45,13,6.0,377.0,2,25.208522995535105
QF1563,2024-01-09 00:00:00,Corporate Trainer,Basic,18-08-2024,False,2024-07,45,6,1.0,657.0,1,20.824856743087818
QF1564,2024-05-12 07:47:38,K-12 Tutor,Free,24-08-2024,True,2024-07,45,7,1.0,608.0,2,7.673892842093614
QF1565,2024-02-10 00:00:00,Corporate Trainer,Basic,27-08-2024,False,2024-07,45,28,1.0,625.0,1,24.843497904720966
QF1566,2024-10-11 00:00:00,Corporate Trainer,Pro,22-08-2024,True,2024-07,45,9,4.0,381.0,1,15.147252337649082
QF1567,2024-08-09 20:57:59,STEM Educator,Basic,19-08-2024,True,2024-07,45,12,2.0,337.0,2,24.933964120911853
QF1568,2024-11-13 16:48:57,HR Professional,Free,19-08-2024,False,2024-07,44,16,3.0,498.0,2,24.209175971305708
QF1569,2024-05-30 15:38:32,Corporate Trainer,Free,09-08-2024,False,2024-07,44,12,0.0,627.0,2,6.9172746224246096
QF1570,2024-06-07 00:00:00,High School Teacher,Pro,14-08-2024,True,2024-07,44,17,2.0,507.0,1,11.87815327612286
QF1571,2024-01-06 01:39:21,Corporate Trainer,Pro,05-08-2024,True,2024-07,44,26,6.0,437.0,2,26.809564851944444
QF1572,2024-01-10 00:00:00,High School Teacher,Free,26-08-2024,False,2024-07,44,25,3.0,656.0,1,21.298897106723796
QF1573,2024-06-07 00:00:00,High School Teacher,Free,05-08-2024,False,2024-07,44,28,5.0,507.0,1,12.773276610584007
QF1574,2024-01-25 01:53:35,Content Creator,Free,23-08-2024,True,2024-07,43,8,1.0,634.0,2,16.154712355465403
QF1575,2024-04-12 00:00:00,University Professor,Enterprise,09-08-2024,True,2024-07,43,22,10.0,563.0,0,26.821293872167
QF1576,2024-04-01 00:00:00,Language Instructor,Basic,16-08-2024,True,2024-07,43,15,7.0,574.0,1,12.268500577444296
QF1577,2024-03-13 15:00:04,STEM Educator,Free,24-08-2024,False,2024-07,43,17,1.0,415.0,2,19.743810190532155
QF1578,2024-11-07 21:35:47,K-12 Tutor,Pro,05-08-2024,False,2024-07,43,23,6.0,549.0,2,25.795019714078215
QF1579,2024-09-23 21:37:47,K-12 Tutor,Pro,30-08-2024,True,2024-07,43,1,4.0,660.0,2,18.332485425977936
QF1580,2024-11-10 00:00:00,K-12 Tutor,Pro,03-08-2024,True,2024-07,42,28,3.0,351.0,1,14.44203919547445
QF1581,2024-11-03 12:09:58,University Professor,Free,16-08-2024,False,2024-07,42,3,4.0,558.0,2,14.129192423789766
QF1582,2024-03-05 00:00:00,Content Creator,Basic,14-08-2024,True,2024-07,42,17,5.0,601.0,1,17.666053797474426
QF1583,2024-08-27 09:54:15,STEM Educator,Free,03-08-2024,False,2024-07,42,24,1.0,516.0,2,14.793608533611959
QF1584,2024-01-15 18:44:50,Content Creator,Free,14-08-2024,False,2024-07,42,7,1.0,504.0,2,7.848279898023639
QF1585,2024-07-04 03:16:25,High School Teacher,Free,30-08-2024,False,2024-07,42,15,3.0,424.0,2,9.692089616048793
QF1586,2024-04-16 03:16:29,Language Instructor,Free,01-08-2024,False,2024-07,42,20,5.0,473.0,2,15.558525147513155
QF1587,2024-08-06 00:00:00,University Professor,Enterprise,07-08-2024,True,2024-07,42,24,13.0,447.0,0,19.05290940911094
QF1588,2024-08-19 23:32:07,Content Creator,Pro,12-08-2024,True,2024-07,41,19,9.0,417.0,0,21.75740293975552
QF1589,2024-05-04 19:22:11,Content Creator,Basic,11-08-2024,True,2024-07,41,20,4.0,588.0,2,21.786650314473043
QF1590,2024-08-03 16:20:23,Corporate Trainer,Pro,28-08-2024,True,2024-07,41,3,16.0,637.0,0,32.00935484095134
QF1591,2024-07-20 18:17:32,Content Creator,Free,07-08-2024,False,2024-07,41,9,3.0,343.0,2,16.119615470707476
QF1592,2024-08-01 00:00:00,High School Teacher,Free,09-08-2024,True,2024-07,41,22,2.0,452.0,1,15.873625652985478
QF1593,2024-11-04 00:00:00,University Professor,Free,19-08-2024,True,2024-07,41,12,3.0,357.0,1,12.492142274304609
QF1594,2024-07-12 00:00:00,K-12 Tutor,Free,03-08-2024,False,2024-07,41,27,3.0,472.0,1,23.272575811184335
QF1595,2024-11-17 20:09:33,K-12 Tutor,Basic,26-08-2024,True,2024-07,41,5,3.0,445.0,2,23.93049473734148
QF1596,2024-03-10 00:00:00,University Professor,Enterprise,10-08-2024,True,2024-07,41,21,21.0,596.0,0,39.27325499565974
QF1597,2024-10-12 11:27:06,HR Professional,Basic,29-08-2024,True,2024-07,40,2,7.0,510.0,2,14.858568187597673
QF1598,2024-04-05 00:00:00,STEM Educator,Basic,11-08-2024,True,2024-07,40,20,3.0,570.0,1,18.123811958071162
QF1599,2024-05-04 00:00:00,Content Creator,Basic,02-08-2024,True,2024-07,40,29,1.0,541.0,1,11.341551815004381
QF1600,2024-07-30 01:37:48,Corporate Trainer,Pro,12-08-2024,True,2024-07,40,19,4.0,413.0,2,23.659141771141684
QF1601,2024-11-02 00:00:00,University Professor,Free,28-08-2024,False,2024-07,40,3,0.0,359.0,1,13.68743538691006
QF1602,2024-10-04 00:00:00,High School Teacher,Pro,15-08-2024,True,2024-07,40,16,7.0,388.0,1,19.275985571673896
QF1603,2024-04-12 00:00:00,K-12 Tutor,Free,09-08-2024,False,2024-07,40,8,0.0,563.0,1,12.040362153274536
QF1604,2024-06-09 00:00:00,Content Creator,Free,29-08-2024,False,2024-07,40,20,5.0,505.0,1,19.802771341084693
QF1605,2024-02-10 00:00:00,Language Instructor,Pro,05-08-2024,True,2024-07,40,26,4.0,625.0,1,15.864794890788739
QF1606,2024-02-15 07:33:17,Language Instructor,Enterprise,22-08-2024,False,2024-07,40,19,16.0,640.0,0,25.81229236699962
QF1607,2024-06-25 14:25:06,University Professor,Enterprise,14-08-2024,True,2024-07,40,17,11.0,628.0,0,26.516027268729783
QF1608,2024-04-15 22:27:02,University Professor,Free,15-08-2024,True,2024-07,40,16,2.0,662.0,2,7.290317810059059
QF1609,2024-08-01 00:00:00,Corporate Trainer,Free,13-08-2024,True,2024-07,40,18,2.0,452.0,1,21.11949386560248
QF1610,2024-09-20 10:14:06,University Professor,Basic,22-08-2024,True,2024-07,40,9,2.0,524.0,2,15.60286865137673
QF1611,2024-02-11 00:00:00,HR Professional,Enterprise,02-08-2024,False,2024-07,39,28,5.0,624.0,1,10.059006515796682
QF1612,2024-11-01 00:00:00,STEM Educator,Basic,14-08-2024,True,2024-07,39,17,6.0,360.0,1,28.695142631571954
QF1613,2024-01-30 23:51:12,Corporate Trainer,Basic,24-08-2024,True,2024-07,39,7,1.0,357.0,2,21.14810997842489
QF1614,2024-08-06 00:00:00,Content Creator,Free,17-08-2024,True,2024-07,39,14,2.0,447.0,1,22.11983233683919
QF1615,2024-04-22 14:40:45,Corporate Trainer,Pro,19-08-2024,True,2024-07,39,12,3.0,660.0,2,25.389429701791034
QF1616,2024-04-11 00:00:00,HR Professional,Free,05-08-2024,False,2024-07,39,18,2.0,564.0,1,18.733609073486775
QF1617,2024-05-04 03:28:04,High School Teacher,Basic,18-08-2024,True,2024-07,38,13,3.0,654.0,2,15.694757820678628
QF1618,2024-05-18 05:08:32,Corporate Trainer,Basic,19-08-2024,True,2024-07,38,12,2.0,353.0,2,19.592877227212096
QF1619,2024-01-21 00:53:39,Content Creator,Free,27-08-2024,True,2024-07,38,4,0.0,377.0,2,9.000635951433873
QF1620,2024-07-22 01:56:09,University Professor,Basic,04-08-2024,True,2024-07,38,27,2.0,394.0,2,25.892129608079784
QF1621,2024-10-18 22:23:11,STEM Educator,Free,18-08-2024,False,2024-07,38,13,3.0,664.0,2,26.258020500055927
QF1622,2024-12-02 00:00:00,K-12 Tutor,Free,12-08-2024,False,2024-07,38,7,2.0,329.0,1,9.073055561709857
QF1623,2024-08-20 00:28:36,HR Professional,Basic,24-08-2024,False,2024-07,38,20,5.0,655.0,2,18.569335113791503
QF1624,2024-11-15 10:47:38,K-12 Tutor,Basic,16-08-2024,True,2024-07,38,15,4.0,359.0,2,19.722408408963638
QF1625,2024-08-16 05:33:34,University Professor,Basic,15-08-2024,True,2024-07,38,16,4.0,430.0,2,23.42316070316724
QF1626,2024-09-05 00:00:00,University Professor,Pro,10-08-2024,False,2024-07,38,27,5.0,417.0,1,21.229979617978046
QF1627,2024-02-15 06:25:43,Content Creator,Free,28-08-2024,True,2024-07,37,3,2.0,357.0,2,18.17244536553059
QF1628,2024-02-25 22:52:54,HR Professional,Free,21-08-2024,True,2024-07,37,10,5.0,418.0,2,28.443345403522088
QF1629,2024-10-30 00:34:29,K-12 Tutor,Pro,06-08-2024,True,2024-07,37,25,5.0,604.0,2,10.365391394127192
QF1630,2024-05-03 00:00:00,Corporate Trainer,Free,15-08-2024,False,2024-07,37,6,4.0,542.0,1,20.434293528962492
QF1631,2024-12-06 00:00:00,K-12 Tutor,Basic,02-08-2024,False,2024-07,37,16,1.0,325.0,1,9.025706047410413
QF1632,2024-04-06 00:00:00,Corporate Trainer,Basic,08-08-2024,False,2024-07,37,25,3.0,569.0,1,26.45723589242259
QF1633,2024-11-07 00:00:00,K-12 Tutor,Pro,07-08-2024,True,2024-07,37,24,4.0,354.0,1,23.540684410792537
QF1634,2024-10-20 16:11:24,Corporate Trainer,Basic,23-08-2024,True,2024-07,37,8,4.0,396.0,2,22.299965353179516
QF1635,2024-04-11 00:00:00,Corporate Trainer,Free,09-08-2024,False,2024-07,37,20,1.0,564.0,1,25.127937045844078
QF1636,2024-10-14 17:02:25,High School Teacher,Pro,23-08-2024,True,2024-07,36,8,8.0,505.0,2,29.482845009250763
QF1637,2024-07-04 00:00:00,High School Teacher,Basic,17-08-2024,True,2024-07,36,14,1.0,480.0,1,20.547050017287514
QF1638,2024-05-18 10:21:12,University Professor,Free,07-08-2024,False,2024-07,36,9,1.0,522.0,2,6.326645966176063
QF1639,2024-08-09 01:59:43,Content Creator,Free,07-08-2024,False,2024-07,36,1,3.0,430.0,2,24.09875960875843
QF1640,2024-02-25 11:04:40,STEM Educator,Free,21-08-2024,True,2024-07,36,10,2.0,567.0,2,13.048576633295939
